n,cluster,length,max_log,stopping_time,event_entropy,event_compression,peak_count,return_count,cycle_count,avg_run_length,max_run_length,up_ratio,unique_values,fractal_like
4834,0,21,3.8605176774617465,20,1.4571866847755595,1.0,1,18,0.0,1.0,1,0.07692307692307693,21,1.0
21219,5,31,4.979953345254416,30,1.558411421778728,0.9649122807017544,2,25,0.0,1.0363636363636364,3,0.10526315789473684,31,1.0
13032,0,46,4.115044395258413,45,1.4183203709705836,1.0,0,45,0.0,1.0,1,0.13333333333333333,46,1.0
4841,1,104,5.247337307901166,103,1.7526656950163209,0.9,9,38,0.0,1.1111111111111112,3,0.23333333333333334,104,1.0
13036,0,51,4.320083942715693,50,1.596437363094602,1.0,3,46,0.0,1.0,1,0.1414141414141414,51,1.0
29420,5,104,4.7757487595112496,103,1.5883985758659775,0.9950248756218906,4,94,0.0,1.005,2,0.1691542288557214,104,1.0
29421,6,104,4.945788525546071,103,1.519660741679237,0.9897959183673469,1,92,0.0,1.0103092783505154,2,0.17346938775510204,104,1.0
37613,5,63,5.132237269620693,62,1.570991497148297,0.9826086956521739,2,51,0.0,1.0176991150442478,2,0.1565217391304348,63,1.0
37622,6,112,4.978805706514802,111,1.5623338171261099,0.9907407407407407,3,102,0.0,1.0093457943925233,2,0.1712962962962963,112,1.0
4854,6,122,4.089657881621529,121,1.5702277684098258,0.9913793103448276,3,108,0.0,1.008695652173913,2,0.1810344827586207,122,1.0
4856,0,47,3.965342835560622,46,1.5584998528537057,1.0,2,44,0.0,1.0,1,0.14130434782608695,47,1.0
37625,5,112,5.154925845525401,111,1.5775003096961124,0.9760765550239234,3,95,0.0,1.0245098039215685,2,0.17703349282296652,112,1.0
13046,3,201,5.281026545814859,200,1.6396786652572437,0.9731182795698925,9,163,0.0,1.0276243093922652,4,0.1935483870967742,201,1.0
13051,2,77,5.047309921129448,76,1.6901186730536346,0.9615384615384616,5,49,0.0,1.04,3,0.18461538461538463,77,1.0
21244,5,101,5.08283202754784,100,1.6261669149328364,0.9842105263157894,5,85,0.0,1.0160427807486632,3,0.1736842105263158,101,1.0
4861,4,166,4.442495447282601,165,1.5598921463607551,0.9872611464968153,3,146,0.0,1.0129032258064516,3,0.18789808917197454,166,1.0
37627,2,63,5.507128291374737,62,1.7076391918390117,0.9215686274509803,5,35,0.0,1.0851063829787233,3,0.17647058823529413,63,1.0
4863,1,91,5.777468147277004,90,1.7992363191705545,0.9044117647058824,11,35,0.0,1.1056910569105691,4,0.22058823529411764,91,1.0
29440,0,42,4.468952557265534,41,1.4007349465667642,1.0,0,41,0.0,1.0,1,0.12195121951219512,42,1.0
13056,0,33,4.115843404112816,32,1.3789392312691977,1.0,0,32,0.0,1.0,1,0.109375,33,1.0
45828,0,32,4.661140380936254,31,1.354417836666098,1.0,0,31,0.0,1.0,1,0.0967741935483871,32,1.0
21253,5,57,4.80455511972865,56,1.5003523626354953,0.990990990990991,1,54,0.0,1.009090909090909,2,0.14414414414414414,57,1.0
29447,2,104,5.298357392398503,103,1.6024848653307955,0.9619565217391305,3,78,0.0,1.03954802259887,3,0.18478260869565216,104,1.0
13066,6,139,4.292278228672973,138,1.497019478264117,1.0,1,137,0.0,1.0,1,0.17391304347826086,139,1.0
21259,5,62,4.980771234433494,61,1.5863259816428341,0.9727272727272728,2,47,0.0,1.02803738317757,2,0.16363636363636364,62,1.0
13072,0,46,4.116375261179705,45,1.4183203709705836,1.0,0,45,0.0,1.0,1,0.13333333333333333,46,1.0
45841,0,32,5.138381653621804,31,1.4760643661905073,0.9661016949152542,1,27,0.0,1.0350877192982457,2,0.1016949152542373,32,1.0
13073,6,139,4.593518662481825,138,1.50227754302378,0.9926739926739927,1,134,0.0,1.007380073800738,2,0.17582417582417584,139,1.0
13080,0,46,4.116640945661129,45,1.4183203709705836,1.0,0,45,0.0,1.0,1,0.13333333333333333,46,1.0
29465,5,73,5.099932583098006,72,1.6085613662651919,0.9696969696969697,3,57,0.0,1.03125,3,0.16666666666666666,73,1.0
13088,0,46,4.116906467706483,45,1.4183203709705836,1.0,0,45,0.0,1.0,1,0.13333333333333333,46,1.0
45858,0,71,4.837518996066281,70,1.498027968802484,1.0,1,68,0.0,1.0,1,0.1510791366906475,71,1.0
29474,0,47,4.645549984239559,46,1.4945168618337898,1.0,1,44,0.0,1.0,1,0.13186813186813187,47,1.0
21285,5,57,4.80520851154057,56,1.5044787327306228,0.990909090909091,1,53,0.0,1.0091743119266054,2,0.14545454545454545,57,1.0
37671,4,138,5.558791342532359,137,1.6132285984122912,0.9763779527559056,5,112,0.0,1.0241935483870968,3,0.18503937007874016,138,1.0
4904,0,42,3.6906390117159673,41,1.4195020306838488,1.0,0,41,0.0,1.0,1,0.13414634146341464,42,1.0
37677,6,107,5.053205254329664,106,1.500595492057657,0.9952380952380953,1,103,0.0,1.0047846889952152,2,0.16666666666666666,107,1.0
29487,4,135,5.475038895158002,134,1.5940339499054614,0.98,4,112,0.0,1.0204081632653061,3,0.184,135,1.0
29490,0,47,4.696958914626985,46,1.5482048482936894,1.0,2,43,0.0,1.0,1,0.13186813186813187,47,1.0
21301,5,57,4.805534839182783,56,1.5003523626354953,0.990990990990991,1,54,0.0,1.009090909090909,2,0.14414414414414414,57,1.0
4918,1,104,4.982076661723761,103,1.7722754668893228,0.926829268292683,10,51,0.0,1.0789473684210527,4,0.21341463414634146,104,1.0
37687,1,169,5.792145753161078,168,1.6763243372130894,0.9325842696629213,7,92,0.0,1.072289156626506,5,0.2209737827715356,169,1.0
29496,5,47,4.79945772421948,46,1.5482048482936894,0.989010989010989,2,43,0.0,1.011111111111111,2,0.13186813186813187,47,1.0
4920,5,73,4.022387125686438,72,1.546928016018598,0.993006993006993,2,69,0.0,1.0070422535211268,2,0.16083916083916083,73,1.0
21303,2,101,5.538504613154735,100,1.6980053313179262,0.9329268292682927,6,58,0.0,1.0718954248366013,3,0.20121951219512196,101,1.0
13119,2,51,5.475509932010816,50,1.750255896175212,0.9418604651162791,6,30,0.0,1.0617283950617284,3,0.16279069767441862,51,1.0
21312,6,119,4.328644584943907,118,1.4619211142285908,1.0,0,118,0.0,1.0,1,0.1694915254237288,119,1.0
37697,5,37,5.053435724682704,36,1.4964919083149564,0.9705882352941176,1,31,0.0,1.0303030303030303,2,0.11764705882352941,37,1.0
45890,5,84,4.837821934987366,83,1.504035868433226,1.0,1,79,0.0,1.0,1,0.15950920245398773,84,1.0
4932,6,135,3.965342835560622,134,1.5251896643875753,1.0,2,131,0.0,1.0,1,0.1760299625468165,135,1.0
4935,3,197,5.159389709781053,196,1.6767051481070792,0.9371069182389937,8,114,0.0,1.0671140939597314,5,0.22327044025157233,197,1.0
4939,6,135,4.346919925845621,134,1.5380520335836052,0.9923076923076923,2,124,0.0,1.0077519379844961,2,0.18076923076923077,135,1.0
29515,5,104,5.12326674568785,103,1.5610901211007455,0.9790575916230366,2,86,0.0,1.0213903743315509,2,0.17801047120418848,104,1.0
4941,6,135,4.1709947020363005,134,1.5081138175520425,0.9961977186311787,1,128,0.0,1.0038167938931297,2,0.17870722433460076,135,1.0
45901,6,115,5.247337307901166,114,1.5561273573848986,0.9811320754716981,2,96,0.0,1.0192307692307692,2,0.1792452830188679,115,1.0
29525,0,42,4.947320967148683,41,1.4888616929279033,0.9876543209876543,1,39,0.0,1.0125,2,0.12345679012345678,42,1.0
29526,2,73,5.504200278682889,72,1.7174170808159617,0.9508196721311475,6,44,0.0,1.0517241379310345,3,0.18032786885245902,73,1.0
45910,2,84,5.519782068970387,83,1.65118057602373,0.9738562091503268,5,65,0.0,1.0268456375838926,3,0.16993464052287582,84,1.0
37728,0,63,4.576675294460542,62,1.4345687903063191,1.0,0,62,0.0,1.0,1,0.14516129032258066,63,1.0
37729,4,156,5.6106271639711744,155,1.6155939835516357,0.9759450171821306,6,130,0.0,1.0246478873239437,4,0.18556701030927836,156,1.0
37733,0,37,5.053850263358998,36,1.4796108600663094,0.9859154929577465,1,34,0.0,1.0142857142857142,2,0.11267605633802817,37,1.0
37736,0,63,4.576767371842893,62,1.4345687903063191,1.0,0,62,0.0,1.0,1,0.14516129032258066,63,1.0
29544,0,73,4.4704839943156855,72,1.4439881597575674,1.0,0,72,0.0,1.0,1,0.1527777777777778,73,1.0
13160,6,139,4.119288889124608,138,1.4660557838083375,1.0,0,138,0.0,1.0,1,0.17391304347826086,139,1.0
13172,6,139,4.11968469182405,138,1.4660557838083375,1.0,0,138,0.0,1.0,1,0.17391304347826086,139,1.0
4981,5,91,4.1744959193753,90,1.5138726233164375,0.9943181818181818,1,85,0.0,1.0057142857142858,2,0.17045454545454544,91,1.0
45946,5,84,4.838351570159206,83,1.504035868433226,1.0,1,79,0.0,1.0,1,0.15950920245398773,84,1.0
29566,1,96,5.98186072127759,95,1.7709122653616682,0.9426751592356688,10,52,0.0,1.0608108108108107,4,0.19745222929936307,96,1.0
13183,3,245,5.989183196502892,244,1.6529419461669232,0.9571428571428572,9,167,0.0,1.044776119402985,4,0.2119047619047619,245,1.0
21377,5,49,4.8070815557284385,48,1.5343013413686792,0.9655172413793104,1,38,0.0,1.0357142857142858,2,0.14942528735632185,49,1.0
45953,5,84,5.139441424404119,83,1.520459243940672,0.9808917197452229,1,73,0.0,1.0194805194805194,2,0.16560509554140126,84,1.0
37763,5,63,5.230287947123203,62,1.5528446215982807,0.9833333333333333,2,56,0.0,1.0169491525423728,3,0.15,63,1.0
37765,6,107,5.08283202754784,106,1.541194749407604,0.9853658536585366,2,97,0.0,1.0148514851485149,2,0.17073170731707318,107,1.0
45959,4,177,5.491682392933718,176,1.5567067525729286,0.9819819819819819,3,154,0.0,1.018348623853211,3,0.18618618618618618,177,1.0
45963,2,89,5.696353767229554,88,1.6843506509624018,0.9375,5,51,0.0,1.0666666666666667,4,0.19444444444444445,89,1.0
5006,5,65,4.227912401751748,64,1.6292807970103567,0.9741379310344828,3,49,0.0,1.0265486725663717,2,0.1724137931034483,65,1.0
29589,5,73,4.948261327496291,72,1.5000803138070298,0.993006993006993,1,70,0.0,1.0070422535211268,2,0.15384615384615385,73,1.0
29594,0,73,4.6473144948659035,72,1.4967836779451649,1.0,1,71,0.0,1.0,1,0.1527777777777778,73,1.0
37788,4,156,5.031897023135714,155,1.5690852719525858,0.9866666666666667,4,141,0.0,1.0135135135135136,2,0.18,156,1.0
13212,5,77,4.575614999044009,76,1.6186466325902744,0.9863013698630136,4,66,0.0,1.0138888888888888,2,0.1643835616438356,77,1.0
21412,0,49,4.609178055294185,48,1.5512870687125964,1.0,2,45,0.0,1.0,1,0.1368421052631579,49,1.0
5029,0,42,4.178660458538169,41,1.5241488121290552,0.9871794871794872,1,36,0.0,1.0129870129870129,2,0.14102564102564102,42,1.0
45992,0,58,4.662691738361882,57,1.428202619456569,1.0,0,57,0.0,1.0,1,0.14035087719298245,58,1.0
37800,0,63,4.577503288957262,62,1.4345687903063191,1.0,0,62,0.0,1.0,1,0.14516129032258066,63,1.0
45995,5,84,5.315930480848823,83,1.5720724521945053,0.9668874172185431,2,66,0.0,1.0342465753424657,2,0.17218543046357615,84,1.0
21421,6,101,4.807974511877403,100,1.512104846658537,0.9948453608247423,1,93,0.0,1.005181347150259,2,0.17010309278350516,101,1.0
5039,4,135,4.707817057676984,134,1.5850600589163153,0.9883268482490273,4,119,0.0,1.0118110236220472,3,0.1828793774319066,135,1.0
29617,6,135,4.948672095747965,134,1.5010876131773396,0.9924528301886792,1,130,0.0,1.0076045627376427,2,0.17358490566037735,135,1.0
46003,5,58,5.316006010689005,57,1.5545113077984076,0.9818181818181818,2,51,0.0,1.0185185185185186,3,0.14545454545454545,58,1.0
29623,4,166,5.300945299981913,165,1.5453893003770385,0.9906832298136646,3,154,0.0,1.0094043887147335,3,0.18012422360248448,166,1.0
37816,0,63,4.577687073553896,62,1.4345687903063191,1.0,0,62,0.0,1.0,1,0.14516129032258066,63,1.0
29626,6,135,4.647783822761982,134,1.4956921891877617,1.0,1,133,0.0,1.0,1,0.17164179104477612,135,1.0
13243,4,121,4.826392304965835,120,1.5762729752586941,0.9867256637168141,3,103,0.0,1.0134529147982063,3,0.18141592920353983,121,1.0
13249,5,77,4.599326207207714,76,1.5189331008092077,0.9863013698630136,1,69,0.0,1.0138888888888888,2,0.1643835616438356,77,1.0
5058,5,73,4.158874898455997,72,1.5874406663649077,0.9929078014184397,3,66,0.0,1.0071428571428571,2,0.16312056737588654,73,1.0
37838,2,107,5.333473472445612,106,1.6300449135846833,0.9746192893401016,5,86,0.0,1.0260416666666667,3,0.17766497461928935,107,1.0
21454,2,101,5.087074759856658,100,1.6575300978488372,0.9602272727272727,5,71,0.0,1.0414201183431953,3,0.1875,101,1.0
21459,2,49,4.984837734183255,48,1.6137545356757408,0.9240506329113924,2,29,0.0,1.082191780821918,3,0.16455696202531644,49,1.0
5078,4,179,4.512697734294956,178,1.5850166084927952,0.9912023460410557,5,158,0.0,1.0088757396449703,3,0.187683284457478,179,1.0
37856,6,94,4.658211794022155,93,1.4964542250542923,1.0,1,92,0.0,1.0,1,0.16129032258064516,94,1.0
37860,0,63,4.578192080540258,62,1.4345687903063191,1.0,0,62,0.0,1.0,1,0.14516129032258066,63,1.0
46053,4,177,5.140385467964948,176,1.4946953082349155,0.9971509971509972,1,174,0.0,1.002857142857143,2,0.17663817663817663,177,1.0
46061,2,115,5.748464801525906,114,1.6743307582414735,0.9538461538461539,6,75,0.0,1.0483870967741935,3,0.19487179487179487,115,1.0
46063,2,71,5.896001771453299,70,1.7098105078665855,0.9508196721311475,6,46,0.0,1.0517241379310345,3,0.1721311475409836,71,1.0
5103,2,86,4.940561306591319,85,1.7184472334145462,0.935251798561151,6,48,0.0,1.0692307692307692,3,0.2014388489208633,86,1.0
37875,5,63,5.2315740735993375,62,1.574412376140716,0.9824561403508771,2,50,0.0,1.0178571428571428,3,0.15789473684210525,63,1.0
21491,5,57,4.985484855146045,56,1.5796023414518605,0.9805825242718447,2,45,0.0,1.0198019801980198,3,0.1553398058252427,57,1.0
21492,6,101,4.595110255778039,100,1.535608852497291,1.0,2,95,0.0,1.0,1,0.16751269035532995,101,1.0
21494,5,101,4.786872042749559,100,1.6013604205051775,0.9842931937172775,4,87,0.0,1.0159574468085106,2,0.17277486910994763,101,1.0
46071,2,58,5.492739441842485,57,1.6137892412247867,0.9619047619047619,3,45,0.0,1.0396039603960396,3,0.1523809523809524,58,1.0
21497,4,194,5.139101065739855,193,1.5843641953474625,0.9808219178082191,5,167,0.0,1.0195530726256983,3,0.18904109589041096,194,1.0
5119,1,117,5.953207172907558,116,1.7853081947703617,0.9162011173184358,12,51,0.0,1.0914634146341464,6,0.22346368715083798,117,1.0
21504,0,18,4.33253944689011,17,1.161378479448699,1.0,0,17,0.0,1.0,1,0.029411764705882353,18,1.0
21513,5,75,5.0370956706647245,74,1.605302589029635,0.9708029197080292,3,60,0.0,1.0300751879699248,2,0.1678832116788321,75,1.0
37901,5,63,5.055779562529997,62,1.5016424100354162,0.9918032786885246,1,59,0.0,1.0082644628099173,2,0.14754098360655737,63,1.0
29715,4,135,5.12619961569841,134,1.5327455827711653,0.9885057471264368,2,125,0.0,1.0116279069767442,3,0.17624521072796934,135,1.0
29717,0,42,4.9501359617741265,41,1.4888616929279033,0.9876543209876543,1,39,0.0,1.0125,2,0.12345679012345678,42,1.0
37911,5,63,5.408078771433085,62,1.590196320674998,0.9833333333333333,3,55,0.0,1.0169491525423728,3,0.15,63,1.0
21528,6,119,4.333023857758089,118,1.4619211142285908,1.0,0,118,0.0,1.0,1,0.1694915254237288,119,1.0
29721,1,148,6.364881233731765,147,1.740149270189277,0.9276595744680851,11,77,0.0,1.0779816513761469,5,0.2170212765957447,148,1.0
46108,2,102,5.777468147277004,101,1.7244452026763168,0.9532163742690059,8,62,0.0,1.049079754601227,4,0.19298245614035087,102,1.0
13341,1,183,5.398816398669286,182,1.7004087375079389,0.9244604316546763,9,87,0.0,1.0817120622568093,4,0.23381294964028776,183,1.0
21533,5,75,4.810239240767848,74,1.5176091392896942,0.9929577464788732,1,67,0.0,1.0070921985815602,2,0.1619718309859155,75,1.0
13343,1,69,5.687487045761496,68,1.7957730915918688,0.9047619047619048,9,28,0.0,1.105263157894737,4,0.2,69,1.0
29724,5,73,4.853947524988026,72,1.5827894423180393,0.9928571428571429,3,65,0.0,1.0071942446043165,2,0.15714285714285714,73,1.0
46109,2,102,5.777468147277004,101,1.6930714189130338,0.9461077844311377,6,60,0.0,1.0569620253164558,4,0.19760479041916168,102,1.0
29730,0,42,4.649305645096298,41,1.4888616929279035,1.0,1,39,0.0,1.0,1,0.12345679012345678,42,1.0
29731,5,42,5.126433391900419,41,1.5580001580152039,0.9746835443037974,2,36,0.0,1.025974025974026,3,0.12658227848101267,42,1.0
46116,0,58,4.766212013850938,57,1.4919118753527483,1.0,1,56,0.0,1.0,1,0.14035087719298245,58,1.0
37925,6,156,5.056054478380405,155,1.5037091483519962,0.993421052631579,1,148,0.0,1.0066225165562914,2,0.17763157894736842,156,1.0
5155,5,29,4.365506704077209,28,1.5834073299658638,0.9622641509433962,2,23,0.0,1.0392156862745099,3,0.11320754716981132,29,1.0
29735,4,166,5.3537412474757655,165,1.5668713321451078,0.9905956112852664,4,150,0.0,1.009493670886076,3,0.18181818181818182,166,1.0
29736,6,135,4.473297152848887,134,1.463963130979988,1.0,0,134,0.0,1.0,1,0.17164179104477612,135,1.0
29737,4,166,5.529867765278001,165,1.5887434984224402,0.9841269841269841,5,145,0.0,1.0161290322580645,3,0.18412698412698414,166,1.0
5162,6,104,3.965342835560622,103,1.5362553214519943,1.0,2,99,0.0,1.0,1,0.1715686274509804,104,1.0
46123,4,177,5.317137384836237,176,1.5226605235439847,0.991304347826087,2,167,0.0,1.0087719298245614,2,0.17971014492753623,177,1.0
5165,0,55,4.190247633038196,54,1.5136285870971373,0.9905660377358491,1,51,0.0,1.0095238095238095,2,0.1509433962264151,55,1.0
5169,5,55,4.190583795977179,54,1.5179211843366704,0.9809523809523809,1,50,0.0,1.0194174757281553,2,0.1523809523809524,55,1.0
46131,5,58,5.317212705088617,57,1.5545113077984076,0.9818181818181818,2,51,0.0,1.0185185185185186,3,0.14545454545454545,58,1.0
13363,5,95,4.779141759049782,94,1.54215596017348,0.9891304347826086,2,88,0.0,1.010989010989011,3,0.16847826086956522,95,1.0
37941,6,156,5.056237658980227,155,1.4959820414748137,0.9967637540453075,1,153,0.0,1.0032467532467533,2,0.17475728155339806,156,1.0
5173,6,104,4.190919698912573,103,1.5111127524478971,0.995049504950495,1,98,0.0,1.0049751243781095,2,0.17326732673267325,104,1.0
5176,0,42,3.714078164981856,41,1.4195020306838488,1.0,0,41,0.0,1.0,1,0.13414634146341464,42,1.0
13371,2,51,4.830569423303845,50,1.64098672855273,0.9550561797752809,3,36,0.0,1.0470588235294118,3,0.15730337078651685,51,1.0
29756,5,47,4.876962202168221,46,1.5932286416268633,0.989010989010989,3,42,0.0,1.011111111111111,2,0.13186813186813187,47,1.0
46140,5,58,5.067446561035137,57,1.5812913183147057,0.9911504424778761,3,53,0.0,1.0089285714285714,2,0.1415929203539823,58,1.0
5180,5,42,4.117966935491767,41,1.6143545991352366,0.9876543209876543,3,37,0.0,1.0125,2,0.13580246913580246,42,1.0
37958,6,156,4.9315036370167835,155,1.517649866356855,0.9967637540453075,2,152,0.0,1.0032467532467533,2,0.17475728155339806,156,1.0
5193,2,86,4.419906206369594,85,1.607305876989237,0.967948717948718,3,68,0.0,1.033112582781457,3,0.1794871794871795,86,1.0
13387,6,139,4.779921008715502,138,1.5296642003734573,0.992619926199262,2,131,0.0,1.0074349442379182,2,0.17712177121771217,139,1.0
29777,5,73,4.951011918804305,72,1.5282139465018558,0.9776119402985075,1,61,0.0,1.0229007633587786,2,0.16417910447761194,73,1.0
13398,6,139,4.479272911776857,138,1.5260994756233526,0.9963369963369964,2,133,0.0,1.0036764705882353,2,0.17582417582417584,139,1.0
37977,5,63,5.107810102645983,62,1.5528446215982807,0.9833333333333333,2,56,0.0,1.0169491525423728,2,0.15,63,1.0
46175,4,177,5.8459019810829655,176,1.5938028270899887,0.9756838905775076,5,148,0.0,1.0249221183800623,4,0.1884498480243161,177,1.0
37983,2,94,5.7610862353855286,93,1.6539247652831495,0.9700598802395209,5,69,0.0,1.0308641975308641,4,0.17964071856287425,94,1.0
21603,4,163,4.987742215138562,162,1.521949168934725,0.99375,2,156,0.0,1.0062893081761006,3,0.178125,163,1.0
21604,6,163,4.4145221155206515,162,1.4949483746784937,1.0,1,161,0.0,1.0,1,0.17592592592592593,163,1.0
21607,1,132,5.82303906464923,131,1.7293355640773385,0.9081632653061225,9,56,0.0,1.101123595505618,3,0.22959183673469388,132,1.0
29800,0,42,4.474230837472069,41,1.4007349465667642,1.0,0,41,0.0,1.0,1,0.12195121951219512,42,1.0
29801,2,122,5.485592254339498,121,1.660081929776151,0.9402985074626866,5,75,0.0,1.0634920634920635,3,0.20398009950248755,122,1.0
29805,4,166,5.281026545814859,165,1.554243245399983,0.9873417721518988,3,148,0.0,1.0128205128205128,3,0.18354430379746836,166,1.0
5230,3,179,5.281026545814859,178,1.6817867950818237,0.9684542586750788,10,129,0.0,1.0325732899022801,4,0.20189274447949526,179,1.0
21615,4,163,5.442481336911734,162,1.6149548720256828,0.976897689768977,6,135,0.0,1.0236486486486487,3,0.18811881188118812,163,1.0
29808,0,73,4.474347407036776,72,1.4439881597575674,1.0,0,72,0.0,1.0,1,0.1527777777777778,73,1.0
46197,6,133,5.141741295657136,132,1.496800019074151,0.9961977186311787,1,130,0.0,1.0038167938931297,2,0.17110266159695817,133,1.0
38006,4,156,4.983215700598223,155,1.5400939270451497,0.993485342019544,3,149,0.0,1.0065573770491802,2,0.1758957654723127,156,1.0
38010,3,169,5.398816398669286,168,1.6544908596013383,0.9735973597359736,8,127,0.0,1.0271186440677966,3,0.19471947194719472,169,1.0
46203,4,208,5.573689488284408,207,1.5903654442764643,0.9764397905759162,5,170,0.0,1.0241286863270778,4,0.193717277486911,208,1.0
