q,n_start,steps_to_graph,on_graph 
3481,228171295,0,True
3482,228236831,0,True
3483,228302367,0,True
3484,228367903,0,True
3485,228433439,0,True
3486,228498975,0,True
3487,228564511,0,True
3488,228630047,0,True
3489,228695583,0,True
3490,228761119,0,True
3491,228826655,0,True
3492,228892191,0,True
3493,228957727,0,True
3494,229023263,0,True
3495,229088799,0,True
3496,229154335,0,True
3497,229219871,0,True
3498,229285407,0,True
3499,229350943,0,True
3500,229416479,0,True
3501,229482015,0,True
3502,229547551,0,True
3503,229613087,0,True
3504,229678623,0,True
3505,229744159,0,True
3506,229809695,0,True
3507,229875231,0,True
3508,229940767,0,True
3509,230006303,0,True
3510,230071839,0,True
3511,230137375,0,True
3512,230202911,0,True
3513,230268447,0,True
3514,230333983,0,True
3515,230399519,0,True
3516,230465055,0,True
3517,230530591,0,True
3518,230596127,0,True
3519,230661663,0,True
3520,230727199,0,True
3521,230792735,0,True
3522,230858271,0,True
3523,230923807,0,True
3524,230989343,0,True
3525,231054879,0,True
3526,231120415,0,True
3527,231185951,0,True
3528,231251487,0,True
3529,231317023,0,True
3530,231382559,0,True
3531,231448095,0,True
3532,231513631,0,True
3533,231579167,0,True
3534,231644703,0,True
3535,231710239,0,True
3536,231775775,0,True
3537,231841311,0,True
3538,231906847,0,True
3539,231972383,0,True
3540,232037919,0,True
3541,232103455,0,True
3542,232168991,0,True
3543,232234527,0,True
3544,232300063,0,True
3545,232365599,0,True
3546,232431135,0,True
3547,232496671,0,True
3548,232562207,0,True
3549,232627743,0,True
3550,232693279,0,True
3551,232758815,0,True
3552,232824351,0,True
3553,232889887,0,True
3554,232955423,0,True
3555,233020959,0,True
3556,233086495,0,True
3557,233152031,0,True
3558,233217567,0,True
3559,233283103,0,True
3560,233348639,0,True
3561,233414175,0,True
3562,233479711,0,True
3563,233545247,0,True
3564,233610783,0,True
3565,233676319,0,True
3566,233741855,0,True
3567,233807391,0,True
3568,233872927,0,True
3569,233938463,0,True
3570,234003999,0,True
3571,234069535,0,True
3572,234135071,0,True
3573,234200607,0,True
3574,234266143,0,True
3575,234331679,0,True
3576,234397215,0,True
3577,234462751,0,True
3578,234528287,0,True
3579,234593823,0,True
3580,234659359,0,True
3581,234724895,0,True
3582,234790431,0,True
3583,234855967,0,True
3584,234921503,0,True
3585,234987039,0,True
3586,235052575,0,True
3587,235118111,0,True
3588,235183647,0,True
3589,235249183,0,True
3590,235314719,0,True
3591,235380255,0,True
3592,235445791,0,True
3593,235511327,0,True
3594,235576863,0,True
3595,235642399,0,True
3596,235707935,0,True
3597,235773471,0,True
3598,235839007,0,True
3599,235904543,0,True
3600,235970079,0,True
3601,236035615,0,True
3602,236101151,0,True
3603,236166687,0,True
3604,236232223,0,True
3605,236297759,0,True
3606,236363295,0,True
3607,236428831,0,True
3608,236494367,0,True
3609,236559903,0,True
3610,236625439,0,True
3611,236690975,0,True
3612,236756511,0,True
3613,236822047,0,True
3614,236887583,0,True
3615,236953119,0,True
3616,237018655,0,True
3617,237084191,0,True
3618,237149727,0,True
3619,237215263,0,True
3620,237280799,0,True
3621,237346335,0,True
3622,237411871,0,True
3623,237477407,0,True
3624,237542943,0,True
3625,237608479,0,True
3626,237674015,0,True
3627,237739551,0,True
3628,237805087,0,True
3629,237870623,0,True
3630,237936159,0,True
3631,238001695,0,True
3632,238067231,0,True
3633,238132767,0,True
3634,238198303,0,True
3635,238263839,0,True
3636,238329375,0,True
3637,238394911,0,True
3638,238460447,0,True
3639,238525983,0,True
3640,238591519,0,True
3641,238657055,0,True
3642,238722591,0,True
3643,238788127,0,True
3644,238853663,0,True
3645,238919199,0,True
3646,238984735,0,True
3647,239050271,0,True
3648,239115807,0,True
3649,239181343,0,True
3650,239246879,0,True
3651,239312415,0,True
3652,239377951,0,True
3653,239443487,0,True
3654,239509023,0,True
3655,239574559,0,True
3656,239640095,0,True
3657,239705631,0,True
3658,239771167,0,True
3659,239836703,0,True
3660,239902239,0,True
3661,239967775,0,True
3662,240033311,0,True
3663,240098847,0,True
3664,240164383,0,True
3665,240229919,0,True
3666,240295455,0,True
3667,240360991,0,True
3668,240426527,0,True
3669,240492063,0,True
3670,240557599,0,True
3671,240623135,0,True
3672,240688671,0,True
3673,240754207,0,True
3674,240819743,0,True
3675,240885279,0,True
3676,240950815,0,True
3677,241016351,0,True
3678,241081887,0,True
3679,241147423,0,True
3680,241212959,0,True
3681,241278495,0,True
3682,241344031,0,True
3683,241409567,0,True
3684,241475103,0,True
3685,241540639,0,True
3686,241606175,0,True
3687,241671711,0,True
3688,241737247,0,True
3689,241802783,0,True
3690,241868319,0,True
3691,241933855,0,True
3692,241999391,0,True
3693,242064927,0,True
3694,242130463,0,True
3695,242195999,0,True
3696,242261535,0,True
3697,242327071,0,True
3698,242392607,0,True
3699,242458143,0,True
3700,242523679,0,True
3701,242589215,0,True
3702,242654751,0,True
3703,242720287,0,True
3704,242785823,0,True
3705,242851359,0,True
3706,242916895,0,True
3707,242982431,0,True
3708,243047967,0,True
3709,243113503,0,True
3710,243179039,0,True
3711,243244575,0,True
3712,243310111,0,True
3713,243375647,0,True
3714,243441183,0,True
3715,243506719,0,True
3716,243572255,0,True
3717,243637791,0,True
3718,243703327,0,True
3719,243768863,0,True
3720,243834399,0,True
3721,243899935,0,True
3722,243965471,0,True
3723,244031007,0,True
3724,244096543,0,True
3725,244162079,0,True
3726,244227615,0,True
3727,244293151,0,True
3728,244358687,0,True
3729,244424223,0,True
3730,244489759,0,True
3731,244555295,0,True
3732,244620831,0,True
3733,244686367,0,True
3734,244751903,0,True
3735,244817439,0,True
3736,244882975,0,True
3737,244948511,0,True
3738,245014047,0,True
3739,245079583,0,True
3740,245145119,0,True
3741,245210655,0,True
3742,245276191,0,True
3743,245341727,0,True
3744,245407263,0,True
3745,245472799,0,True
3746,245538335,0,True
3747,245603871,0,True
3748,245669407,0,True
3749,245734943,0,True
3750,245800479,0,True
3751,245866015,0,True
3752,245931551,0,True
3753,245997087,0,True
3754,246062623,0,True
3755,246128159,0,True
3756,246193695,0,True
3757,246259231,0,True
3758,246324767,0,True
3759,246390303,0,True
3760,246455839,0,True
3761,246521375,0,True
3762,246586911,0,True
3763,246652447,0,True
3764,246717983,0,True
3765,246783519,0,True
3766,246849055,0,True
3767,246914591,0,True
3768,246980127,0,True
3769,247045663,0,True
3770,247111199,0,True
3771,247176735,0,True
3772,247242271,0,True
3773,247307807,0,True
3774,247373343,0,True
3775,247438879,0,True
3776,247504415,0,True
3777,247569951,0,True
3778,247635487,0,True
3779,247701023,0,True
3780,247766559,0,True
3781,247832095,0,True
3782,247897631,0,True
3783,247963167,0,True
3784,248028703,0,True
3785,248094239,0,True
3786,248159775,0,True
3787,248225311,0,True
3788,248290847,0,True
3789,248356383,0,True
3790,248421919,0,True
3791,248487455,0,True
3792,248552991,0,True
3793,248618527,0,True
3794,248684063,0,True
3795,248749599,0,True
3796,248815135,0,True
3797,248880671,0,True
3798,248946207,0,True
3799,249011743,0,True
3800,249077279,0,True
3801,249142815,0,True
3802,249208351,0,True
3803,249273887,0,True
3804,249339423,0,True
3805,249404959,0,True
3806,249470495,0,True
3807,249536031,0,True
3808,249601567,0,True
3809,249667103,0,True
3810,249732639,0,True
3811,249798175,0,True
3812,249863711,0,True
3813,249929247,0,True
3814,249994783,0,True
3815,250060319,0,True
3816,250125855,0,True
3817,250191391,0,True
3818,250256927,0,True
3819,250322463,0,True
3820,250387999,0,True
3821,250453535,0,True
3822,250519071,0,True
3823,250584607,0,True
3824,250650143,0,True
3825,250715679,0,True
3826,250781215,0,True
3827,250846751,0,True
3828,250912287,0,True
3829,250977823,0,True
3830,251043359,0,True
3831,251108895,0,True
3832,251174431,0,True
3833,251239967,0,True
3834,251305503,0,True
3835,251371039,0,True
3836,251436575,0,True
3837,251502111,0,True
3838,251567647,0,True
3839,251633183,0,True
3840,251698719,0,True
3841,251764255,0,True
3842,251829791,0,True
3843,251895327,0,True
3844,251960863,0,True
3845,252026399,0,True
3846,252091935,0,True
3847,252157471,0,True
3848,252223007,0,True
3849,252288543,0,True
3850,252354079,0,True
3851,252419615,0,True
3852,252485151,0,True
3853,252550687,0,True
3854,252616223,0,True
3855,252681759,0,True
3856,252747295,0,True
3857,252812831,0,True
3858,252878367,0,True
3859,252943903,0,True
3860,253009439,0,True
3861,253074975,0,True
3862,253140511,0,True
3863,253206047,0,True
3864,253271583,0,True
3865,253337119,0,True
3866,253402655,0,True
3867,253468191,0,True
3868,253533727,0,True
3869,253599263,0,True
3870,253664799,0,True
3871,253730335,0,True
3872,253795871,0,True
3873,253861407,0,True
3874,253926943,0,True
3875,253992479,0,True
3876,254058015,0,True
3877,254123551,0,True
3878,254189087,0,True
3879,254254623,0,True
3880,254320159,0,True
3881,254385695,0,True
3882,254451231,0,True
3883,254516767,0,True
3884,254582303,0,True
3885,254647839,0,True
3886,254713375,0,True
3887,254778911,0,True
3888,254844447,0,True
3889,254909983,0,True
3890,254975519,0,True
3891,255041055,0,True
3892,255106591,0,True
3893,255172127,0,True
3894,255237663,0,True
3895,255303199,0,True
3896,255368735,0,True
3897,255434271,0,True
3898,255499807,0,True
3899,255565343,0,True
3900,255630879,0,True
3901,255696415,0,True
3902,255761951,0,True
3903,255827487,0,True
3904,255893023,0,True
3905,255958559,0,True
3906,256024095,0,True
3907,256089631,0,True
3908,256155167,0,True
3909,256220703,0,True
3910,256286239,0,True
3911,256351775,0,True
3912,256417311,0,True
3913,256482847,0,True
3914,256548383,0,True
3915,256613919,0,True
3916,256679455,0,True
3917,256744991,0,True
3918,256810527,0,True
3919,256876063,0,True
3920,256941599,0,True
3921,257007135,0,True
3922,257072671,0,True
3923,257138207,0,True
3924,257203743,0,True
3925,257269279,0,True
3926,257334815,0,True
3927,257400351,0,True
3928,257465887,0,True
3929,257531423,0,True
3930,257596959,0,True
3931,257662495,0,True
3932,257728031,0,True
3933,257793567,0,True
3934,257859103,0,True
3935,257924639,0,True
3936,257990175,0,True
3937,258055711,0,True
3938,258121247,0,True
3939,258186783,0,True
3940,258252319,0,True
3941,258317855,0,True
3942,258383391,0,True
3943,258448927,0,True
3944,258514463,0,True
3945,258579999,0,True
3946,258645535,0,True
3947,258711071,0,True
3948,258776607,0,True
3949,258842143,0,True
3950,258907679,0,True
3951,258973215,0,True
3952,259038751,0,True
3953,259104287,0,True
3954,259169823,0,True
3955,259235359,0,True
3956,259300895,0,True
3957,259366431,0,True
3958,259431967,0,True
3959,259497503,0,True
3960,259563039,0,True
3961,259628575,0,True
3962,259694111,0,True
3963,259759647,0,True
3964,259825183,0,True
3965,259890719,0,True
3966,259956255,0,True
3967,260021791,0,True
3968,260087327,0,True
3969,260152863,0,True
3970,260218399,0,True
3971,260283935,0,True
3972,260349471,0,True
3973,260415007,0,True
3974,260480543,0,True
3975,260546079,0,True
3976,260611615,0,True
3977,260677151,0,True
3978,260742687,0,True
3979,260808223,0,True
3980,260873759,0,True
3981,260939295,0,True
3982,261004831,0,True
3983,261070367,0,True
3984,261135903,0,True
3985,261201439,0,True
3986,261266975,0,True
3987,261332511,0,True
3988,261398047,0,True
3989,261463583,0,True
3990,261529119,0,True
3991,261594655,0,True
3992,261660191,0,True
3993,261725727,0,True
3994,261791263,0,True
3995,261856799,0,True
3996,261922335,0,True
3997,261987871,0,True
3998,262053407,0,True
3999,262118943,0,True
4000,262184479,0,True
4001,262250015,0,True
4002,262315551,0,True
4003,262381087,0,True
4004,262446623,0,True
4005,262512159,0,True
4006,262577695,0,True
4007,262643231,0,True
4008,262708767,0,True
4009,262774303,0,True
4010,262839839,0,True
4011,262905375,0,True
4012,262970911,0,True
4013,263036447,0,True
4014,263101983,0,True
4015,263167519,0,True
4016,263233055,0,True
4017,263298591,0,True
4018,263364127,0,True
4019,263429663,0,True
4020,263495199,0,True
4021,263560735,0,True
4022,263626271,0,True
4023,263691807,0,True
4024,263757343,0,True
4025,263822879,0,True
4026,263888415,0,True
4027,263953951,0,True
4028,264019487,0,True
4029,264085023,0,True
4030,264150559,0,True
4031,264216095,0,True
4032,264281631,0,True
4033,264347167,0,True
4034,264412703,0,True
4035,264478239,0,True
4036,264543775,0,True
4037,264609311,0,True
4038,264674847,0,True
4039,264740383,0,True
4040,264805919,0,True
4041,264871455,0,True
4042,264936991,0,True
4043,265002527,0,True
4044,265068063,0,True
4045,265133599,0,True
4046,265199135,0,True
4047,265264671,0,True
4048,265330207,0,True
4049,265395743,0,True
4050,265461279,0,True
4051,265526815,0,True
4052,265592351,0,True
4053,265657887,0,True
4054,265723423,0,True
4055,265788959,0,True
4056,265854495,0,True
4057,265920031,0,True
4058,265985567,0,True
4059,266051103,0,True
4060,266116639,0,True
4061,266182175,0,True
4062,266247711,0,True
4063,266313247,0,True
4064,266378783,0,True
4065,266444319,0,True
4066,266509855,0,True
4067,266575391,0,True
4068,266640927,0,True
4069,266706463,0,True
4070,266771999,0,True
4071,266837535,0,True
4072,266903071,0,True
4073,266968607,0,True
4074,267034143,0,True
4075,267099679,0,True
4076,267165215,0,True
4077,267230751,0,True
4078,267296287,0,True
4079,267361823,0,True
4080,267427359,0,True
4081,267492895,0,True
4082,267558431,0,True
4083,267623967,0,True
4084,267689503,0,True
4085,267755039,0,True
